"canton","provincia","id_fact_oc_rs","id_razon_social","id_fecha","dia","fecha","razon_social","estado","tipo_razon_social","fecha_resolucion","mes","anio","total_cursos","volumen_cap_cer","volumen_horas","prediction(volumen_ganancias)"
"guayaquil","guayas",482.0,1847.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0134",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"quito","pichincha",483.0,1854.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0005",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",484.0,1855.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0110",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",485.0,1855.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0110",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"ambato","tungurahua",486.0,1865.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2022-0002",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,812945.32
"guayaquil","guayas",487.0,1882.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0187",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"guayaquil","guayas",488.0,1882.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0187",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"quito","pichincha",490.0,1885.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0430",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",491.0,1886.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0004",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",492.0,1886.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0004",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"guayaquil","guayas",493.0,1911.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0090",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"quito","pichincha",497.0,1955.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0020",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",502.0,2047.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0204",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",504.0,2052.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0242",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",508.0,2103.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0008",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",509.0,2103.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0008",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",512.0,2110.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0465",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",513.0,2116.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0232",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"ambato","tungurahua",515.0,2125.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2022-0008",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,812945.32
"quito","pichincha",516.0,2128.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0351",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"MISSING","el oro",517.0,2131.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0482",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",520.0,2139.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0636",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",522.0,2150.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0537",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"cayambe","pichincha",523.0,2152.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0187",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"MISSING","santa elena",524.0,2175.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2022-0010",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"MISSING","santa elena",525.0,2175.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2022-0010",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"machala","el oro",527.0,2187.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0177",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"machala","el oro",528.0,2187.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0177",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",530.0,2195.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0374",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",531.0,2195.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0374",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"MISSING","cañar",532.0,2206.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0633",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",537.0,2240.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0080",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"manta","manabi",287.0,30.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0337",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,735124.4000000001
"manta","manabi",288.0,31.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0403",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,735124.4000000001
"quito","pichincha",289.0,63.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0105",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"ibarra","imbabura",290.0,70.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0007",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"guayaquil","guayas",291.0,77.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0447",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"quito","pichincha",293.0,92.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0461",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"guayaquil","guayas",295.0,127.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0317",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"quito","pichincha",296.0,128.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0011",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",298.0,174.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0569",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",300.0,176.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0422",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"guayaquil","guayas",303.0,189.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0034",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"MISSING","pichincha",304.0,190.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0534",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
