"familia","sector","estado","canton","provincia","id_fact_oec","total_cursos","volumen_capacitados","dia","mes","anio","num_cer","prediction(num_cer)"
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",12141.0,1.0,26.0,24.0,3.0,2019.0,26.0,26.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",12143.0,1.0,11.0,18.0,4.0,2018.0,11.0,11.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",12146.0,1.0,3.0,4.0,5.0,2019.0,3.0,3.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",12149.0,1.0,3.0,21.0,2.0,2018.0,3.0,3.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","desconocido","quito","pichincha",12150.0,1.0,2.0,31.0,3.0,2019.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",12151.0,1.0,2.0,28.0,11.0,2019.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",12154.0,1.0,2.0,9.0,10.0,2019.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",12155.0,1.0,2.0,8.0,10.0,2019.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",12157.0,1.0,21.0,8.0,11.0,2019.0,21.0,21.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",12158.0,1.0,11.0,15.0,11.0,2019.0,11.0,11.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",12163.0,1.0,11.0,7.0,11.0,2019.0,11.0,11.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",12164.0,1.0,2.0,25.0,10.0,2019.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","loja","loja",12165.0,1.0,1.0,12.0,11.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12171.0,1.0,6.0,21.0,11.0,2019.0,6.0,6.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12180.0,1.0,13.0,5.0,8.0,2019.0,13.0,13.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12184.0,1.0,1.0,13.0,2.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12187.0,1.0,7.0,28.0,5.0,2019.0,7.0,7.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12188.0,1.0,8.0,13.0,8.0,2019.0,8.0,8.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12189.0,1.0,2.0,14.0,8.0,2019.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12190.0,1.0,3.0,22.0,8.0,2019.0,3.0,3.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12191.0,1.0,7.0,24.0,7.0,2019.0,7.0,7.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12194.0,1.0,1.0,31.0,8.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12197.0,1.0,14.0,28.0,11.0,2019.0,14.0,14.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12203.0,1.0,1.0,12.0,12.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12207.0,1.0,7.0,28.0,10.0,2019.0,7.0,7.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12208.0,1.0,14.0,5.0,11.0,2019.0,14.0,14.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12209.0,1.0,24.0,17.0,12.0,2019.0,24.0,24.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12217.0,1.0,13.0,26.0,8.0,2019.0,13.0,13.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12221.0,1.0,3.0,27.0,11.0,2018.0,3.0,3.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12235.0,1.0,10.0,29.0,10.0,2018.0,10.0,10.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12236.0,1.0,34.0,8.0,1.0,2019.0,34.0,34.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12240.0,1.0,23.0,19.0,6.0,2019.0,23.0,23.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12243.0,1.0,4.0,13.0,8.0,2019.0,4.0,4.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12245.0,1.0,35.0,8.0,7.0,2019.0,35.0,35.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12247.0,1.0,45.0,17.0,6.0,2019.0,45.0,45.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12248.0,1.0,10.0,15.0,7.0,2019.0,10.0,10.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12250.0,1.0,2.0,22.0,6.0,2018.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12251.0,1.0,20.0,11.0,6.0,2018.0,20.0,20.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12255.0,1.0,13.0,27.0,8.0,2019.0,13.0,13.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12258.0,1.0,18.0,3.0,10.0,2019.0,18.0,18.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12263.0,1.0,21.0,23.0,7.0,2019.0,21.0,21.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12264.0,1.0,32.0,9.0,11.0,2018.0,32.0,32.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12266.0,1.0,12.0,23.0,11.0,2018.0,12.0,12.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12267.0,1.0,5.0,19.0,9.0,2018.0,5.0,5.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12269.0,1.0,15.0,23.0,3.0,2018.0,15.0,15.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12272.0,1.0,14.0,21.0,6.0,2018.0,14.0,14.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12273.0,1.0,1.0,31.0,12.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12274.0,1.0,25.0,10.0,9.0,2018.0,25.0,25.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12276.0,1.0,1.0,9.0,7.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12277.0,1.0,10.0,24.0,8.0,2018.0,10.0,10.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12278.0,1.0,30.0,6.0,12.0,2018.0,30.0,30.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12282.0,1.0,7.0,5.0,3.0,2018.0,7.0,7.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12287.0,1.0,11.0,6.0,9.0,2019.0,11.0,11.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12288.0,1.0,11.0,16.0,8.0,2019.0,11.0,11.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12289.0,1.0,26.0,4.0,7.0,2018.0,26.0,26.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12295.0,1.0,11.0,15.0,3.0,2018.0,11.0,11.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12296.0,1.0,35.0,12.0,4.0,2018.0,35.0,35.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12297.0,1.0,7.0,2.0,11.0,2018.0,7.0,7.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12299.0,1.0,9.0,23.0,9.0,2019.0,9.0,9.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12301.0,4.0,24.0,1.0,10.0,2019.0,8.0,5.828451882845188
"actividades tipo servicios","actividades de arquitectura e ingeniería; ensayos y análisis técnicos","habilitado","quito","pichincha",12302.0,4.0,24.0,1.0,10.0,2019.0,9.0,5.828451882845188
"actividades tipo servicios","administración pública y defensa; planes de seguridad social de afiliación obligatoria","habilitado","quito","pichincha",12303.0,1.0,21.0,8.0,10.0,2019.0,21.0,21.0
"actividades tipo servicios","administración pública y defensa; planes de seguridad social de afiliación obligatoria","habilitado","quito","pichincha",12306.0,1.0,29.0,18.0,8.0,2019.0,29.0,29.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12309.0,1.0,9.0,29.0,10.0,2019.0,9.0,9.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12310.0,1.0,9.0,21.0,11.0,2019.0,9.0,9.0
"actividades tipo servicios","administración pública y defensa; planes de seguridad social de afiliación obligatoria","habilitado","quito","pichincha",12313.0,2.0,30.0,25.0,5.0,2022.0,12.0,17.742424242424242
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12316.0,1.0,1.0,11.0,7.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12317.0,1.0,8.0,29.0,4.0,2019.0,8.0,8.0
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",12319.0,1.0,2.0,15.0,10.0,2020.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12320.0,1.0,1.0,22.0,11.0,2019.0,1.0,1.0
"actividades tipo servicios","administración pública y defensa; planes de seguridad social de afiliación obligatoria","habilitado","quito","pichincha",12336.0,1.0,31.0,28.0,1.0,2020.0,31.0,31.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12337.0,1.0,7.0,29.0,10.0,2018.0,7.0,7.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12338.0,1.0,3.0,26.0,3.0,2019.0,3.0,3.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12340.0,1.0,11.0,28.0,5.0,2019.0,11.0,11.0
"actividades tipo servicios","administración pública y defensa; planes de seguridad social de afiliación obligatoria","habilitado","quito","pichincha",12341.0,2.0,2.0,19.0,6.0,2019.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",12345.0,1.0,2.0,14.0,9.0,2018.0,2.0,2.0
