"familia","sector","estado","provincia","num_cer","total_horas","total_cursos","total_ganacias","dia","mes","anio","volumen_capacitados","prediction(volumen_capacitados)"
"vehículos, automotores, carrocerías y sus partes","comercio y reparación de vehículos automotores y motocicletas","habilitado","pichincha",1.0,6.0,1.0,250.0,11.0,4.0,2018.0,1.0,1.0
"vehículos, automotores, carrocerías y sus partes","comercio y reparación de vehículos automotores y motocicletas","habilitado","pichincha",7.0,42.0,2.0,1750.0,3.0,1.0,2019.0,10.0,12.36500754147813
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","pichincha",3.0,18.0,4.0,750.0,8.0,7.0,2022.0,6.0,13.868945868945868
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","pichincha",4.0,24.0,1.0,1000.0,17.0,1.0,2022.0,4.0,4.0
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","pichincha",2.0,12.0,1.0,500.0,24.0,1.0,2022.0,2.0,2.0
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","guayas",1.0,6.0,3.0,250.0,14.0,3.0,2022.0,3.0,6.506150061500615
"agricultura y plantaciones","agricultura, ganadería, caza y actividades de servicios conexas","habilitado","cañar",5.0,30.0,3.0,1250.0,14.0,11.0,2019.0,11.0,12.36500754147813
"tecnología: hardware y software (incluye tic)","programación informática, consultoría de informática y actividades conexas","habilitado","cañar",1.0,6.0,3.0,250.0,14.0,11.0,2019.0,11.0,6.506150061500615
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","cañar",5.0,30.0,4.0,1250.0,15.0,11.0,2019.0,12.0,14.6
"tecnología: hardware y software (incluye tic)","programación informática, consultoría de informática y actividades conexas","habilitado","cañar",5.0,30.0,4.0,1250.0,15.0,11.0,2019.0,12.0,14.6
"tecnología: hardware y software (incluye tic)","programación informática, consultoría de informática y actividades conexas","habilitado","cañar",1.0,6.0,3.0,250.0,18.0,11.0,2019.0,4.0,6.506150061500615
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","cañar",2.0,12.0,3.0,500.0,18.0,11.0,2019.0,4.0,6.506150061500615
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","azuay",13.0,78.0,1.0,3250.0,11.0,10.0,2018.0,13.0,13.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","azuay",8.0,48.0,1.0,2000.0,22.0,8.0,2018.0,8.0,8.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","azuay",2.0,12.0,1.0,500.0,24.0,9.0,2018.0,2.0,2.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","azuay",7.0,42.0,1.0,1750.0,25.0,7.0,2018.0,7.0,7.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","azuay",7.0,42.0,1.0,1750.0,29.0,8.0,2018.0,7.0,7.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","azuay",10.0,60.0,1.0,2500.0,30.0,7.0,2018.0,10.0,10.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","azuay",10.0,60.0,1.0,2500.0,4.0,10.0,2018.0,10.0,10.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","azuay",3.0,18.0,1.0,750.0,7.0,8.0,2018.0,3.0,3.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","azuay",1.0,6.0,1.0,250.0,6.0,6.0,2018.0,1.0,1.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","azuay",10.0,60.0,1.0,2500.0,18.0,10.0,2018.0,10.0,10.0
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","azuay",11.0,66.0,1.0,2750.0,2.0,8.0,2018.0,11.0,11.0
