"familia","sector","estado","canton","provincia","num_cer","total_horas","volumen_capacitados","total_ganacias","dia","mes","anio","total_cursos","prediction(total_cursos)"
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",1.0,6.0,1.0,250.0,20.0,7.0,2017.0,1.0,0.9923011489290028
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",5.0,30.0,24.0,1250.0,23.0,6.0,2018.0,3.0,3.8202141229411817
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",17.0,102.0,24.0,4250.0,23.0,6.0,2018.0,3.0,2.2899059634000176
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",2.0,12.0,24.0,500.0,23.0,6.0,2018.0,3.0,3.767010946485173
"turismo y alimentación","servicio de alimento y bebida","habilitado","ibarra","imbabura",3.0,18.0,3.0,750.0,11.0,9.0,2018.0,1.0,1.051215386669285
"turismo y alimentación","servicio de alimento y bebida","habilitado","ibarra","imbabura",2.0,12.0,3.0,500.0,26.0,2.0,2019.0,2.0,1.9880867498977048
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",1.0,6.0,3.0,250.0,26.0,2.0,2019.0,2.0,2.030231030348589
"turismo y alimentación","servicio de alimento y bebida","habilitado","ibarra","imbabura",4.0,24.0,4.0,1000.0,27.0,10.0,2017.0,1.0,0.8616751621507186
"turismo y alimentación","servicio de alimento y bebida","habilitado","ibarra","imbabura",1.0,6.0,1.0,250.0,28.0,9.0,2017.0,1.0,0.9780604438114873
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",16.0,96.0,16.0,4000.0,27.0,3.0,2018.0,1.0,1.5869653469876406
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",2.0,12.0,2.0,500.0,31.0,8.0,2018.0,1.0,1.1375747165425176
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",1.0,6.0,1.0,250.0,3.0,12.0,2018.0,1.0,0.937758740029424
"actividades comunitarias","actividades creativas, artísticas y de entretenimiento","habilitado","ibarra","imbabura",1.0,6.0,3.0,250.0,25.0,7.0,2018.0,2.0,2.57825493884586
"turismo y alimentación","actividades de alojamiento","habilitado","ibarra","imbabura",2.0,12.0,3.0,500.0,25.0,7.0,2018.0,2.0,1.7079677635906458
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",1.0,6.0,2.0,250.0,21.0,3.0,2019.0,2.0,1.7785038604233003
"turismo y alimentación","servicio de alimento y bebida","habilitado","ibarra","imbabura",1.0,6.0,2.0,250.0,21.0,3.0,2019.0,2.0,1.947971176024951
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",1.0,6.0,1.0,250.0,13.0,7.0,2019.0,1.0,0.9654032956422478
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",2.0,12.0,2.0,500.0,27.0,12.0,2018.0,1.0,1.1191416124188303
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",7.0,42.0,7.0,1750.0,30.0,4.0,2018.0,1.0,1.1806128961093103
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",2.0,12.0,3.0,500.0,31.0,12.0,2018.0,2.0,1.6025351635166638
"actividades comunitarias","actividades creativas, artísticas y de entretenimiento","habilitado","ibarra","imbabura",1.0,6.0,3.0,250.0,31.0,12.0,2018.0,2.0,2.4061276846682498
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",3.0,18.0,3.0,750.0,22.0,9.0,2018.0,1.0,1.057908310478454
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",4.0,24.0,4.0,1000.0,21.0,5.0,2018.0,1.0,1.1716465295575498
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",1.0,6.0,1.0,250.0,27.0,7.0,2019.0,1.0,1.0006098373691978
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",4.0,24.0,4.0,1000.0,13.0,10.0,2019.0,1.0,1.0808137531966375
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,14.0,250.0,14.0,10.0,2018.0,3.0,2.6517544917859803
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",14.0,84.0,14.0,3500.0,2.0,1.0,2018.0,1.0,1.7010531960003599
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",3.0,18.0,3.0,750.0,15.0,3.0,2018.0,1.0,1.034672758560121
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","ibarra","imbabura",1.0,6.0,18.0,250.0,25.0,12.0,2017.0,3.0,3.283999766979762
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",1.0,6.0,8.0,250.0,7.0,2.0,2018.0,2.0,3.369866783144901
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",1.0,6.0,1.0,250.0,1.0,9.0,2018.0,1.0,0.9157520899388354
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","ibarra","imbabura",1.0,6.0,1.0,250.0,11.0,2.0,2018.0,1.0,0.9779705990112442
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",3.0,18.0,5.0,750.0,3.0,4.0,2017.0,3.0,2.725614134014834
"actividades comunitarias","actividades creativas, artísticas y de entretenimiento","habilitado","ibarra","imbabura",1.0,6.0,5.0,250.0,3.0,4.0,2017.0,3.0,2.9813728283915433
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",1.0,6.0,3.0,250.0,11.0,5.0,2017.0,3.0,2.7147302259754023
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",4.0,24.0,8.0,1000.0,22.0,12.0,2016.0,3.0,2.8441670747705965
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",1.0,6.0,1.0,250.0,13.0,11.0,2016.0,1.0,0.9550913145166513
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",1.0,6.0,2.0,250.0,18.0,10.0,2016.0,2.0,1.991777991260208
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",4.0,24.0,4.0,1000.0,20.0,12.0,2017.0,1.0,0.9771003907989533
"turismo y alimentación","elaboración de productos alimenticios","habilitado","ibarra","imbabura",1.0,6.0,1.0,250.0,23.0,12.0,2016.0,1.0,1.020955526541841
"turismo y alimentación","servicio de alimento y bebida","habilitado","ibarra","imbabura",1.0,6.0,1.0,250.0,16.0,6.0,2017.0,1.0,0.9905873173446915
"turismo y alimentación","servicio de alimento y bebida","habilitado","ibarra","imbabura",13.0,78.0,13.0,3250.0,19.0,2.0,2017.0,1.0,1.4060592422937797
"actividades de enseñanza","enseñanza","habilitado","santo domingo","santo domingo de los tsachilas",1.0,6.0,1.0,250.0,3.0,2.0,2020.0,1.0,0.9908280213712013
"actividades de enseñanza","enseñanza","habilitado","santo domingo","santo domingo de los tsachilas",1.0,6.0,1.0,250.0,9.0,12.0,2019.0,1.0,1.012296106747585
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","santo domingo","santo domingo de los tsachilas",6.0,36.0,6.0,1500.0,30.0,4.0,2019.0,1.0,1.3838619202092426
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","santo domingo","santo domingo de los tsachilas",21.0,126.0,21.0,5250.0,20.0,12.0,2018.0,1.0,1.1997365694872721
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","santo domingo","santo domingo de los tsachilas",13.0,78.0,13.0,3250.0,5.0,2.0,2019.0,1.0,1.3427644780748986
"producción pecuaria","fabricación de substancias y productos químicos","habilitado","santo domingo","santo domingo de los tsachilas",3.0,18.0,15.0,750.0,5.0,9.0,2018.0,3.0,2.5957148448408995
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","santo domingo","santo domingo de los tsachilas",10.0,60.0,10.0,2500.0,17.0,8.0,2019.0,1.0,1.008039075855181
"actividades de salud","actividades veterinarias","habilitado","santo domingo","santo domingo de los tsachilas",3.0,18.0,14.0,750.0,14.0,9.0,2018.0,2.0,3.001517783161476
"producción pecuaria","fabricación de substancias y productos químicos","habilitado","santo domingo","santo domingo de los tsachilas",1.0,6.0,3.0,250.0,15.0,9.0,2018.0,3.0,2.7599454307340645
"actividades tipo servicios","actividades especializadas de la construcción","habilitado","santo domingo","santo domingo de los tsachilas",9.0,54.0,11.0,2250.0,5.0,6.0,2018.0,2.0,1.6299462883397817
"turismo y alimentación","servicio de alimento y bebida","habilitado","santo domingo","santo domingo de los tsachilas",7.0,42.0,24.0,1750.0,4.0,6.0,2018.0,4.0,3.7253387937416145
"actividades tipo servicios","almacenamiento y actividades de apoyo al transporte","habilitado","santo domingo","santo domingo de los tsachilas",4.0,24.0,7.0,1000.0,4.0,9.0,2018.0,3.0,2.576059951686987
"MISSING","elaboración de productos alimenticios","habilitado","santo domingo","santo domingo de los tsachilas",1.0,6.0,7.0,250.0,4.0,9.0,2018.0,3.0,1.996374069354645
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","santo domingo","santo domingo de los tsachilas",28.0,168.0,28.0,7000.0,12.0,4.0,2019.0,1.0,1.135008458067973
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","santo domingo","santo domingo de los tsachilas",26.0,156.0,26.0,6500.0,13.0,8.0,2018.0,1.0,1.0567920448137054
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","santo domingo","santo domingo de los tsachilas",4.0,24.0,4.0,1000.0,16.0,8.0,2019.0,1.0,1.001745470937153
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","santo domingo","santo domingo de los tsachilas",7.0,42.0,7.0,1750.0,29.0,5.0,2018.0,1.0,1.2526592600265625
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","santo domingo","santo domingo de los tsachilas",22.0,132.0,22.0,5500.0,26.0,5.0,2019.0,1.0,1.1232506684148982
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","santo domingo","santo domingo de los tsachilas",1.0,6.0,1.0,250.0,2.0,3.0,2018.0,1.0,1.0198872520704052
"turismo y alimentación","actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas","habilitado","santo domingo","santo domingo de los tsachilas",1.0,6.0,1.0,250.0,12.0,4.0,2018.0,1.0,1.0318745265830538
"actividades de enseñanza","enseñanza","habilitado","santo domingo","santo domingo de los tsachilas",4.0,24.0,4.0,1000.0,20.0,12.0,2016.0,1.0,1.0776233478366928
"actividades de enseñanza","enseñanza","habilitado","santo domingo","santo domingo de los tsachilas",3.0,18.0,3.0,750.0,2.0,3.0,2017.0,1.0,0.9799757985673958
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","santo domingo","santo domingo de los tsachilas",2.0,12.0,2.0,500.0,4.0,3.0,2017.0,1.0,0.9735756261379018
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","santo domingo","santo domingo de los tsachilas",7.0,42.0,7.0,1750.0,3.0,2.0,2017.0,1.0,1.1110477156816367
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","santo domingo","santo domingo de los tsachilas",5.0,30.0,5.0,1250.0,2.0,12.0,2016.0,1.0,1.0557322760286505
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","santo domingo","santo domingo de los tsachilas",6.0,36.0,6.0,1500.0,4.0,2.0,2017.0,1.0,1.1782395219542403
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","santo domingo","santo domingo de los tsachilas",2.0,12.0,2.0,500.0,30.0,3.0,2017.0,1.0,1.0729406112882183
"actividades de enseñanza","enseñanza","habilitado","santo domingo","santo domingo de los tsachilas",2.0,12.0,2.0,500.0,16.0,12.0,2016.0,1.0,1.0150185524338164
"actividades de enseñanza","servicio de alimento y bebida","habilitado","santo domingo","santo domingo de los tsachilas",23.0,138.0,23.0,5750.0,12.0,12.0,2016.0,1.0,1.557006311988446
"actividades de enseñanza","enseñanza","habilitado","santo domingo","santo domingo de los tsachilas",4.0,24.0,4.0,1000.0,29.0,11.0,2016.0,1.0,1.0753339910769748
"actividades comunitarias","actividades creativas, artísticas y de entretenimiento","habilitado","santo domingo","santo domingo de los tsachilas",1.0,6.0,1.0,250.0,5.0,6.0,2017.0,1.0,1.0047040646494887
"metalmecánica","fabricación de productos elaborados de metal, excepto maquinaria y equipo","habilitado","santo domingo","santo domingo de los tsachilas",2.0,12.0,9.0,500.0,29.0,9.0,2016.0,4.0,3.3098513373556537
"actividades de enseñanza","enseñanza","habilitado","santo domingo","santo domingo de los tsachilas",14.0,84.0,14.0,3500.0,18.0,12.0,2016.0,1.0,1.1387885065281305
"actividades de enseñanza","enseñanza","habilitado","santo domingo","santo domingo de los tsachilas",7.0,42.0,7.0,1750.0,29.0,10.0,2017.0,1.0,1.071371801801349
"actividades de enseñanza","enseñanza","habilitado","santo domingo","santo domingo de los tsachilas",5.0,30.0,5.0,1250.0,22.0,11.0,2016.0,1.0,0.9815998319512298
"actividades comunitarias","actividades de atención de la salud humana","habilitado","quito","pichincha",1.0,6.0,1.0,250.0,7.0,7.0,2022.0,1.0,0.9947961658325974
"actividades comunitarias","actividades de atención de la salud humana","habilitado","quito","pichincha",1.0,6.0,1.0,250.0,30.0,5.0,2021.0,1.0,0.9584095804298025
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",12.0,72.0,12.0,3000.0,9.0,9.0,2019.0,1.0,1.1684350718950762
"actividades comunitarias","actividades de atención de la salud humana","habilitado","quito","pichincha",2.0,12.0,2.0,500.0,16.0,9.0,2019.0,1.0,1.0038615121683714
