"familia","sector","estado","canton","provincia","num_cer","total_horas","total_cursos","volumen_capacitados","total_ganacias","mes","anio","%_asistencia","prediction(%_asistencia)"
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,3.0,2018.0,0.0,-6.658939660857382E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",11.0,66.0,1.0,11.0,2750.0,9.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",11.0,66.0,1.0,11.0,2750.0,8.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",26.0,156.0,1.0,26.0,6500.0,7.0,2018.0,0.0,-5.648686325073092E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",11.0,66.0,1.0,11.0,2750.0,3.0,2018.0,0.0,-6.658939660857382E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",35.0,210.0,1.0,35.0,8750.0,4.0,2018.0,0.0,-3.757342218320579E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,11.0,2018.0,0.0,-6.129944232062794E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",9.0,54.0,1.0,9.0,2250.0,9.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",8.0,48.0,4.0,24.0,2000.0,10.0,2019.0,0.0,1.527668179208243E-4
"actividades tipo servicios","actividades de arquitectura e ingeniería; ensayos y análisis técnicos","habilitado","quito","pichincha",9.0,54.0,4.0,24.0,2250.0,10.0,2019.0,0.0,1.527668179208243E-4
"actividades tipo servicios","administración pública y defensa; planes de seguridad social de afiliación obligatoria","habilitado","quito","pichincha",21.0,126.0,1.0,21.0,5250.0,10.0,2019.0,0.0,-4.5791633293239525E-4
"actividades tipo servicios","administración pública y defensa; planes de seguridad social de afiliación obligatoria","habilitado","quito","pichincha",29.0,174.0,1.0,29.0,7250.0,8.0,2019.0,0.0,-4.5791633293239525E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",9.0,54.0,1.0,9.0,2250.0,10.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",9.0,54.0,1.0,9.0,2250.0,11.0,2019.0,0.0,7.641932755044281E-7
"actividades tipo servicios","administración pública y defensa; planes de seguridad social de afiliación obligatoria","habilitado","quito","pichincha",12.0,72.0,2.0,30.0,3000.0,5.0,2022.0,0.0,2.298270302547147E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,7.0,2019.0,0.0,-1.629202760815556E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",8.0,48.0,1.0,8.0,2000.0,4.0,2019.0,0.0,8.508676857932503E-6
"tecnología: hardware y software (incluye tic)","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,10.0,2020.0,0.0,-5.443812276182845E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,11.0,2019.0,0.0,-2.4036511190583636E-5
"actividades tipo servicios","administración pública y defensa; planes de seguridad social de afiliación obligatoria","habilitado","quito","pichincha",31.0,186.0,1.0,31.0,7750.0,1.0,2020.0,0.0,-6.775676692838848E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,10.0,2018.0,0.0,-5.355495873819987E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",3.0,18.0,1.0,3.0,750.0,3.0,2019.0,0.0,-4.525761012441447E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",11.0,66.0,1.0,11.0,2750.0,5.0,2019.0,0.0,8.508676857932503E-6
"actividades tipo servicios","administración pública y defensa; planes de seguridad social de afiliación obligatoria","habilitado","quito","pichincha",1.0,6.0,2.0,2.0,250.0,6.0,2019.0,0.0,8.34625772811572E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,9.0,2018.0,0.0,-5.355495873819987E-5
"turismo y alimentación","elaboración de productos alimenticios","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,8.0,2018.0,0.0,1.0763436343248518E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",10.0,60.0,1.0,10.0,2500.0,12.0,2018.0,0.0,-2.7348880692406024E-4
"turismo y alimentación","elaboración de productos alimenticios","habilitado","quito","pichincha",9.0,54.0,1.0,9.0,2250.0,9.0,2018.0,0.0,1.0763436343248518E-4
"actividades tipo servicios","administración pública y defensa; planes de seguridad social de afiliación obligatoria","habilitado","quito","pichincha",26.0,156.0,1.0,26.0,6500.0,6.0,2019.0,0.0,-4.5791633293239525E-4
"turismo y alimentación","elaboración de productos alimenticios","habilitado","quito","pichincha",10.0,60.0,1.0,10.0,2500.0,8.0,2018.0,0.0,1.0763436343248518E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",22.0,132.0,1.0,22.0,5500.0,8.0,2018.0,0.0,-5.648686325073092E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",18.0,108.0,1.0,18.0,4500.0,7.0,2018.0,0.0,4.553507527746527E-4
"turismo y alimentación","elaboración de productos alimenticios","habilitado","quito","pichincha",11.0,66.0,1.0,11.0,2750.0,8.0,2018.0,0.0,1.0763436343248518E-4
"turismo y alimentación","elaboración de productos alimenticios","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,10.0,2018.0,0.0,1.0763436343248518E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",22.0,132.0,2.0,23.0,5500.0,11.0,2019.0,0.0,-4.556879197095574E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",15.0,90.0,1.0,15.0,3750.0,9.0,2019.0,0.0,8.345651671263889E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",2.0,12.0,1.0,2.0,500.0,11.0,2019.0,0.0,7.598131490206897E-7
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",7.0,42.0,1.0,7.0,1750.0,10.0,2019.0,0.0,8.504296731448764E-6
"actividades de salud","actividades de atención de la salud humana","habilitado","guayaquil","guayas",1.0,6.0,2.0,2.0,250.0,9.0,2021.0,0.0,3.856953317589191E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,10.0,2019.0,0.0,-1.62964077346393E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",3.0,18.0,1.0,3.0,750.0,9.0,2019.0,0.0,8.504296731448764E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,11.0,2019.0,0.0,-2.4040891317067374E-5
"actividades comunitarias","actividades de atención de la salud humana","habilitado","guayaquil","guayas",1.0,6.0,3.0,3.0,250.0,2.0,2022.0,0.0,-1.2609302966231067E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","guayaquil","guayas",1.0,6.0,3.0,3.0,250.0,2.0,2022.0,0.0,-1.2609302966231067E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",6.0,36.0,1.0,6.0,1500.0,7.0,2019.0,0.0,8.504296731448764E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",6.0,36.0,1.0,6.0,1500.0,7.0,2019.0,0.0,8.504296731448764E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,11.0,2019.0,0.0,-2.4040891317067374E-5
"actividades de enseñanza","enseñanza","habilitado","guayaquil","guayas",1.0,6.0,2.0,2.0,250.0,9.0,2020.0,0.0,3.169323992595176E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",25.0,150.0,1.0,25.0,6250.0,11.0,2019.0,0.0,-5.105538606200886E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",6.0,36.0,1.0,6.0,1500.0,12.0,2019.0,0.0,-2.114295514544116E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",13.0,78.0,1.0,13.0,3250.0,9.0,2019.0,0.0,0.0020532266256780398
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,10.0,2019.0,0.0,-1.62964077346393E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",3.0,18.0,1.0,3.0,750.0,1.0,2019.0,0.0,-1.561582661067538E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",2.0,12.0,1.0,2.0,500.0,7.0,2019.0,0.0,8.504296731448764E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",2.0,12.0,1.0,2.0,500.0,5.0,2019.0,0.0,8.504296731448764E-6
"servicios financieros","actividades jurídicas y de contabilidad","habilitado","guayaquil","guayas",1.0,6.0,2.0,2.0,250.0,12.0,2018.0,0.0,2.4092493136240907E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",3.0,18.0,1.0,3.0,750.0,6.0,2019.0,0.0,8.504296731448764E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",5.0,30.0,1.0,5.0,1250.0,10.0,2019.0,0.0,8.504296731448764E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",5.0,30.0,1.0,5.0,1250.0,4.0,2019.0,0.0,8.504296731448764E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",26.0,156.0,1.0,26.0,6500.0,6.0,2019.0,0.0,-5.028093770376605E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",2.0,12.0,1.0,2.0,500.0,4.0,2019.0,0.0,8.504296731448764E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,3.0,2019.0,0.0,-2.933084560501325E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",5.0,30.0,1.0,5.0,1250.0,11.0,2019.0,0.0,7.598131490206897E-7
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,5.0,2019.0,0.0,-1.62964077346393E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,1.0,2019.0,0.0,-1.8095897057284187E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",25.0,150.0,1.0,25.0,6250.0,12.0,2019.0,0.0,-6.314255274715739E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",7.0,42.0,1.0,7.0,1750.0,11.0,2018.0,0.0,-6.130382244711168E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,11.0,2019.0,0.0,-2.4040891317067374E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,5.0,2019.0,0.0,-1.62964077346393E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,7.0,2019.0,0.0,-1.62964077346393E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,8.0,2019.0,0.0,-1.62964077346393E-5
"actividades de enseñanza","enseñanza","habilitado","guayaquil","guayas",1.0,6.0,2.0,3.0,250.0,7.0,2019.0,0.0,3.169323992595176E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,10.0,2018.0,0.0,-7.836004333077167E-5
