"estado","canton","provincia","id_fact_oec_rs","id_razon_social","id_fecha","volumen_porcentaje_asistencia","volumen_horas","fecha","razon_social","tipo_razon_social","fecha_resolucion","volumen_cer","volumen_ganancias","total_perfiles","dia","mes","anio","prediction(volumen_horas)"
"habilitado","latacunga","cotopaxi",1657.0,1192.0,221.0,0.0,12.0,"04-03-2017","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,1.0,4.0,3.0,2017.0,12.0
"habilitado","latacunga","cotopaxi",1683.0,1192.0,960.0,0.0,24.0,"14-09-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",4.0,1000.0,1.0,14.0,9.0,2018.0,24.0
"habilitado","latacunga","cotopaxi",1682.0,1192.0,955.0,0.0,60.0,"14-08-2019","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",10.0,2500.0,1.0,14.0,8.0,2019.0,60.0
"habilitado","latacunga","cotopaxi",1675.0,1192.0,720.0,0.0,12.0,"11-04-2017","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,1.0,11.0,4.0,2017.0,12.0
"habilitado","latacunga","cotopaxi",1712.0,1192.0,1914.0,0.0,6.0,"28-03-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,28.0,3.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",1655.0,1192.0,148.0,0.0,18.0,"03-03-2017","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",3.0,750.0,1.0,3.0,3.0,2017.0,18.0
"habilitado","latacunga","cotopaxi",1666.0,1192.0,519.0,0.0,6.0,"08-06-2017","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,8.0,6.0,2017.0,6.0
"habilitado","latacunga","cotopaxi",1672.0,1192.0,645.0,0.0,12.0,"10-03-2017","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,1.0,10.0,3.0,2017.0,12.0
"habilitado","latacunga","cotopaxi",1692.0,1192.0,1225.0,0.0,6.0,"18-07-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,18.0,7.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",1713.0,1192.0,1930.0,0.0,6.0,"28-06-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,28.0,6.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",1684.0,1192.0,975.0,0.0,24.0,"14-12-2016","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",4.0,1000.0,2.0,14.0,12.0,2016.0,24.0
"habilitado","latacunga","cotopaxi",1656.0,1192.0,191.0,0.0,18.0,"03-10-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",3.0,750.0,1.0,3.0,10.0,2018.0,18.0
"habilitado","latacunga","cotopaxi",1688.0,1192.0,1186.0,0.0,12.0,"17-12-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,2.0,17.0,12.0,2018.0,12.0
"habilitado","latacunga","cotopaxi",1696.0,1192.0,1352.0,0.0,6.0,"20-04-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,20.0,4.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",1698.0,1192.0,1421.0,0.0,6.0,"21-03-2019","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,21.0,3.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",1702.0,1192.0,1623.0,0.0,12.0,"24-01-2019","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,2.0,24.0,1.0,2019.0,12.0
"habilitado","latacunga","cotopaxi",1703.0,1192.0,1651.0,0.0,6.0,"24-06-2019","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,24.0,6.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",1704.0,1192.0,1667.0,0.0,24.0,"24-09-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",4.0,1000.0,1.0,24.0,9.0,2018.0,24.0
"habilitado","latacunga","cotopaxi",1707.0,1192.0,1778.0,0.0,30.0,"26-04-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",5.0,1250.0,1.0,26.0,4.0,2018.0,30.0
"habilitado","latacunga","cotopaxi",1706.0,1192.0,1760.0,0.0,6.0,"26-01-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,26.0,1.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",1709.0,1192.0,1844.0,0.0,6.0,"27-03-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,27.0,3.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",1681.0,1192.0,929.0,0.0,12.0,"14-03-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,1.0,14.0,3.0,2018.0,12.0
"habilitado","latacunga","cotopaxi",1708.0,1192.0,1837.0,0.0,12.0,"27-02-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,1.0,27.0,2.0,2018.0,12.0
"habilitado","latacunga","cotopaxi",1665.0,1192.0,499.0,0.0,6.0,"08-02-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,8.0,2.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",1686.0,1192.0,1045.0,0.0,12.0,"15-12-2016","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,1.0,15.0,12.0,2016.0,12.0
"habilitado","latacunga","cotopaxi",1674.0,1192.0,717.0,0.0,30.0,"11-03-2020","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",5.0,1250.0,1.0,11.0,3.0,2020.0,30.0
"habilitado","latacunga","cotopaxi",1667.0,1192.0,525.0,0.0,108.0,"08-07-2019","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",18.0,4500.0,1.0,8.0,7.0,2019.0,108.0
"habilitado","latacunga","cotopaxi",1652.0,1192.0,5.0,0.0,12.0,"31-12-2020","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,2.0,31.0,12.0,2020.0,12.0
"habilitado","latacunga","cotopaxi",1652.0,1192.0,5.0,0.0,12.0,"01-02-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,2.0,1.0,2.0,2018.0,12.0
"habilitado","latacunga","cotopaxi",1658.0,1192.0,229.0,0.0,120.0,"04-04-2019","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",20.0,5000.0,1.0,4.0,4.0,2019.0,120.0
"habilitado","latacunga","cotopaxi",1659.0,1192.0,315.0,0.0,36.0,"05-06-2019","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",6.0,1500.0,1.0,5.0,6.0,2019.0,36.0
"habilitado","latacunga","cotopaxi",1661.0,1192.0,369.0,0.0,36.0,"06-03-2019","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",6.0,1500.0,2.0,6.0,3.0,2019.0,36.0
"habilitado","latacunga","cotopaxi",1662.0,1192.0,397.0,0.0,6.0,"06-08-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,6.0,8.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",1664.0,1192.0,449.0,0.0,12.0,"07-05-2022","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,1.0,7.0,5.0,2022.0,12.0
"habilitado","latacunga","cotopaxi",1668.0,1192.0,541.0,0.0,6.0,"08-09-2021","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,8.0,9.0,2021.0,6.0
"habilitado","latacunga","cotopaxi",1670.0,1192.0,591.0,0.0,6.0,"09-06-2017","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,9.0,6.0,2017.0,6.0
"habilitado","latacunga","cotopaxi",1673.0,1192.0,686.0,0.0,6.0,"10-10-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,10.0,10.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",1676.0,1192.0,737.0,0.0,6.0,"11-07-2017","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,11.0,7.0,2017.0,6.0
"habilitado","latacunga","cotopaxi",1677.0,1192.0,805.0,0.0,6.0,"12-06-2017","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,12.0,6.0,2017.0,6.0
"habilitado","latacunga","cotopaxi",1690.0,1192.0,1193.0,0.0,24.0,"18-01-2019","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",4.0,1000.0,2.0,18.0,1.0,2019.0,24.0
"habilitado","latacunga","cotopaxi",1691.0,1192.0,1209.0,0.0,6.0,"18-04-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,18.0,4.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",1693.0,1192.0,1290.0,0.0,12.0,"19-06-2019","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,1.0,19.0,6.0,2019.0,12.0
"habilitado","latacunga","cotopaxi",1697.0,1192.0,1420.0,0.0,6.0,"21-03-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,21.0,3.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",1699.0,1192.0,1436.0,0.0,6.0,"21-06-2018","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,21.0,6.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",1700.0,1192.0,1603.0,0.0,6.0,"23-09-2021","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,23.0,9.0,2021.0,6.0
"habilitado","latacunga","cotopaxi",1701.0,1192.0,1616.0,0.0,12.0,"23-12-2016","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",2.0,500.0,2.0,23.0,12.0,2016.0,12.0
"habilitado","latacunga","cotopaxi",1710.0,1192.0,1845.0,0.0,6.0,"27-03-2019","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,27.0,3.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",1711.0,1192.0,1899.0,0.0,6.0,"27-12-2019","instituto superior tecnológico vicente leon","organismo evaluador de la conformidad","24-05-2021",1.0,250.0,1.0,27.0,12.0,2019.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3308.0,1494.0,18.0,0.0,6.0,"01-04-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,1.0,4.0,2021.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3365.0,1494.0,927.0,0.0,42.0,"14-02-2022","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",7.0,1750.0,1.0,14.0,2.0,2022.0,42.0
"habilitado","santo domingo","santo domingo de los tsachilas",3400.0,1494.0,1446.0,0.0,18.0,"21-07-2022","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",3.0,750.0,2.0,21.0,7.0,2022.0,18.0
"habilitado","santo domingo","santo domingo de los tsachilas",3411.0,1494.0,1614.0,0.0,6.0,"23-11-2020","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,23.0,11.0,2020.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3445.0,1494.0,2029.0,0.0,6.0,"29-11-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,29.0,11.0,2019.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3427.0,1494.0,1785.0,0.0,18.0,"26-05-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",3.0,750.0,2.0,26.0,5.0,2021.0,18.0
"habilitado","santo domingo","santo domingo de los tsachilas",3316.0,1494.0,152.0,0.0,12.0,"03-03-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",2.0,500.0,2.0,3.0,3.0,2021.0,12.0
"habilitado","santo domingo","santo domingo de los tsachilas",3373.0,1494.0,1049.0,0.0,12.0,"15-12-2020","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",2.0,500.0,1.0,15.0,12.0,2020.0,12.0
"habilitado","santo domingo","santo domingo de los tsachilas",3380.0,1494.0,1132.0,0.0,12.0,"17-02-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",2.0,500.0,1.0,17.0,2.0,2021.0,12.0
"habilitado","santo domingo","santo domingo de los tsachilas",3381.0,1494.0,1133.0,0.0,18.0,"17-02-2022","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",3.0,750.0,1.0,17.0,2.0,2022.0,18.0
"habilitado","santo domingo","santo domingo de los tsachilas",3392.0,1494.0,1298.0,0.0,18.0,"19-07-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",3.0,750.0,1.0,19.0,7.0,2021.0,18.0
"habilitado","santo domingo","santo domingo de los tsachilas",3401.0,1494.0,1476.0,0.0,108.0,"21-12-2020","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",18.0,4500.0,1.0,21.0,12.0,2020.0,108.0
"habilitado","santo domingo","santo domingo de los tsachilas",3407.0,1494.0,1568.0,0.0,6.0,"23-03-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,23.0,3.0,2021.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3408.0,1494.0,1572.0,0.0,54.0,"23-04-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",9.0,2250.0,1.0,23.0,4.0,2021.0,54.0
"habilitado","santo domingo","santo domingo de los tsachilas",3417.0,1494.0,1665.0,0.0,6.0,"24-08-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,24.0,8.0,2021.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3423.0,1494.0,1738.0,0.0,6.0,"25-09-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,25.0,9.0,2019.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3424.0,1494.0,1750.0,0.0,18.0,"25-11-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",3.0,750.0,1.0,25.0,11.0,2019.0,18.0
"habilitado","santo domingo","santo domingo de los tsachilas",3428.0,1494.0,1804.0,0.0,6.0,"26-08-2020","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,26.0,8.0,2020.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3443.0,1494.0,1987.0,0.0,6.0,"29-04-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,29.0,4.0,2021.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3333.0,1494.0,384.0,0.0,6.0,"06-05-2022","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,6.0,5.0,2022.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3310.0,1494.0,29.0,0.0,48.0,"01-07-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",8.0,2000.0,1.0,1.0,7.0,2019.0,48.0
"habilitado","santo domingo","santo domingo de los tsachilas",3348.0,1494.0,641.0,0.0,24.0,"10-02-2020","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",4.0,1000.0,1.0,10.0,2.0,2020.0,24.0
"habilitado","santo domingo","santo domingo de los tsachilas",3378.0,1494.0,1119.0,0.0,84.0,"16-12-2020","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",14.0,3500.0,2.0,16.0,12.0,2020.0,84.0
"habilitado","santo domingo","santo domingo de los tsachilas",3385.0,1494.0,1202.0,0.0,6.0,"18-02-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,18.0,2.0,2021.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3353.0,1494.0,698.0,0.0,30.0,"10-12-2018","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",5.0,1250.0,2.0,10.0,12.0,2018.0,30.0
"habilitado","santo domingo","santo domingo de los tsachilas",3322.0,1494.0,279.0,0.0,186.0,"04-12-2018","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",31.0,7750.0,1.0,4.0,12.0,2018.0,186.0
"habilitado","santo domingo","santo domingo de los tsachilas",3328.0,1494.0,350.0,0.0,12.0,"05-12-2018","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",2.0,500.0,1.0,5.0,12.0,2018.0,12.0
"habilitado","santo domingo","santo domingo de los tsachilas",3371.0,1494.0,1016.0,0.0,48.0,"15-07-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",8.0,2000.0,1.0,15.0,7.0,2019.0,48.0
"habilitado","santo domingo","santo domingo de los tsachilas",3377.0,1494.0,1100.0,0.0,18.0,"16-09-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",3.0,750.0,1.0,16.0,9.0,2019.0,18.0
"habilitado","santo domingo","santo domingo de los tsachilas",3391.0,1494.0,1296.0,0.0,6.0,"19-07-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,19.0,7.0,2019.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3395.0,1494.0,1323.0,0.0,6.0,"19-11-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,19.0,11.0,2019.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3397.0,1494.0,1341.0,0.0,6.0,"20-02-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,20.0,2.0,2019.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3435.0,1494.0,1892.0,0.0,30.0,"27-11-2018","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",5.0,1250.0,1.0,27.0,11.0,2018.0,30.0
"habilitado","santo domingo","santo domingo de los tsachilas",3444.0,1494.0,2022.0,0.0,36.0,"29-10-2018","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",6.0,1500.0,2.0,29.0,10.0,2018.0,36.0
"habilitado","santo domingo","santo domingo de los tsachilas",3432.0,1494.0,1861.0,0.0,36.0,"27-06-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",6.0,1500.0,1.0,27.0,6.0,2019.0,36.0
"habilitado","santo domingo","santo domingo de los tsachilas",3358.0,1494.0,748.0,0.0,12.0,"11-08-2020","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",2.0,500.0,1.0,11.0,8.0,2020.0,12.0
"habilitado","santo domingo","santo domingo de los tsachilas",3393.0,1494.0,1311.0,0.0,6.0,"19-09-2018","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,19.0,9.0,2018.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3442.0,1494.0,1986.0,0.0,18.0,"29-04-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",3.0,750.0,3.0,29.0,4.0,2019.0,18.0
"habilitado","santo domingo","santo domingo de los tsachilas",3412.0,1494.0,1639.0,0.0,24.0,"24-03-2022","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",4.0,1000.0,1.0,24.0,3.0,2022.0,24.0
"habilitado","santo domingo","santo domingo de los tsachilas",3431.0,1494.0,1853.0,0.0,6.0,"27-04-2022","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,27.0,4.0,2022.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3319.0,1494.0,197.0,0.0,6.0,"03-11-2018","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,3.0,11.0,2018.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3313.0,1494.0,75.0,0.0,78.0,"02-02-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",13.0,3250.0,2.0,2.0,2.0,2021.0,78.0
"habilitado","santo domingo","santo domingo de los tsachilas",3384.0,1494.0,1200.0,0.0,96.0,"18-02-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",16.0,4000.0,1.0,18.0,2.0,2019.0,96.0
"habilitado","santo domingo","santo domingo de los tsachilas",3414.0,1494.0,1651.0,0.0,6.0,"24-06-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,24.0,6.0,2019.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3422.0,1494.0,1737.0,0.0,6.0,"25-09-2018","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,25.0,9.0,2018.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3410.0,1494.0,1606.0,0.0,24.0,"23-10-2018","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",4.0,1000.0,1.0,23.0,10.0,2018.0,24.0
"habilitado","santo domingo","santo domingo de los tsachilas",3446.0,1494.0,2124.0,0.0,6.0,"31-08-2018","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,31.0,8.0,2018.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3434.0,1494.0,1887.0,0.0,24.0,"27-10-2020","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",4.0,1000.0,1.0,27.0,10.0,2020.0,24.0
"habilitado","santo domingo","santo domingo de los tsachilas",3418.0,1494.0,1687.0,0.0,12.0,"24-12-2020","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",2.0,500.0,1.0,24.0,12.0,2020.0,12.0
"habilitado","santo domingo","santo domingo de los tsachilas",3334.0,1494.0,416.0,0.0,24.0,"06-11-2020","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",4.0,1000.0,1.0,6.0,11.0,2020.0,24.0
"habilitado","santo domingo","santo domingo de los tsachilas",3370.0,1494.0,1007.0,0.0,12.0,"15-05-2022","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",2.0,500.0,1.0,15.0,5.0,2022.0,12.0
"habilitado","santo domingo","santo domingo de los tsachilas",3398.0,1494.0,1399.0,0.0,6.0,"20-11-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,20.0,11.0,2021.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3366.0,1494.0,936.0,0.0,6.0,"14-04-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,14.0,4.0,2021.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3369.0,1494.0,1001.0,0.0,18.0,"15-04-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",3.0,750.0,2.0,15.0,4.0,2021.0,18.0
"habilitado","santo domingo","santo domingo de los tsachilas",3409.0,1494.0,1593.0,0.0,6.0,"23-08-2018","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,23.0,8.0,2018.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3386.0,1494.0,1226.0,0.0,6.0,"18-07-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,18.0,7.0,2019.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3403.0,1494.0,1511.0,0.0,24.0,"22-06-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",4.0,1000.0,1.0,22.0,6.0,2021.0,24.0
"habilitado","santo domingo","santo domingo de los tsachilas",3436.0,1494.0,1899.0,0.0,6.0,"27-12-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,27.0,12.0,2019.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3317.0,1494.0,166.0,0.0,6.0,"03-06-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,3.0,6.0,2019.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3324.0,1494.0,310.0,0.0,6.0,"05-05-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,5.0,5.0,2019.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3327.0,1494.0,344.0,0.0,6.0,"05-11-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,5.0,11.0,2019.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3357.0,1494.0,728.0,0.0,18.0,"11-05-2019","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",3.0,750.0,1.0,11.0,5.0,2019.0,18.0
"habilitado","santo domingo","santo domingo de los tsachilas",3338.0,1494.0,460.0,0.0,42.0,"07-07-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",7.0,1750.0,1.0,7.0,7.0,2021.0,42.0
"habilitado","santo domingo","santo domingo de los tsachilas",3402.0,1494.0,1490.0,0.0,6.0,"22-02-2022","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",1.0,250.0,1.0,22.0,2.0,2022.0,6.0
"habilitado","santo domingo","santo domingo de los tsachilas",3321.0,1494.0,259.0,0.0,12.0,"04-09-2020","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",2.0,500.0,2.0,4.0,9.0,2020.0,12.0
"habilitado","santo domingo","santo domingo de los tsachilas",3367.0,1494.0,979.0,0.0,84.0,"14-12-2020","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",14.0,3500.0,2.0,14.0,12.0,2020.0,84.0
"habilitado","santo domingo","santo domingo de los tsachilas",3368.0,1494.0,997.0,0.0,18.0,"15-03-2021","mora ledesma walter filiberto / occertimm","organismo evaluador de la conformidad","30-09-2021",3.0,750.0,3.0,15.0,3.0,2021.0,18.0
