"razon_social","estado","fecha_resolucion","canton","provincia","id_fact_oec_rs","id_razon_social","id_fecha","fecha","tipo_razon_social","volumen_cer","volumen_horas","volumen_ganancias","total_perfiles","dia","mes","anio","volumen_porcentaje_asistencia","prediction(volumen_porcentaje_asistencia)"
"MISSING","habilitado","24-05-2021","quito","pichincha",9680.0,569.0,552.0,"08-10-2018","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,8.0,10.0,2018.0,0.0,0.11488901095686185
"MISSING","habilitado","24-05-2021","quito","pichincha",9661.0,569.0,131.0,"02-11-2018","organismo evaluador de la conformidad",7.0,42.0,1750.0,1.0,2.0,11.0,2018.0,0.0,0.477326968973747
"MISSING","habilitado","MISSING","MISSING","MISSING",258.0,1071.0,703.0,"10-11-2021","organismo evaluador de la conformidad",7.0,42.0,1750.0,1.0,10.0,11.0,2021.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",249.0,1071.0,12.0,"01-02-2017","organismo evaluador de la conformidad",4.0,24.0,1000.0,1.0,1.0,2.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",250.0,1071.0,21.0,"01-03-2020","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,1.0,3.0,2020.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",251.0,1071.0,79.0,"02-02-2017","organismo evaluador de la conformidad",4.0,24.0,1000.0,1.0,2.0,2.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",252.0,1071.0,149.0,"03-02-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,3.0,2.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",253.0,1071.0,185.0,"03-08-2017","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,3.0,8.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",254.0,1071.0,258.0,"04-08-2017","organismo evaluador de la conformidad",6.0,36.0,1500.0,1.0,4.0,8.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",255.0,1071.0,410.0,"06-09-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,6.0,9.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",256.0,1071.0,416.0,"06-10-2017","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,6.0,10.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",257.0,1071.0,616.0,"09-09-2017","organismo evaluador de la conformidad",8.0,48.0,2000.0,1.0,9.0,9.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",259.0,1071.0,753.0,"11-08-2017","organismo evaluador de la conformidad",9.0,54.0,2250.0,1.0,11.0,8.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",260.0,1071.0,863.0,"13-02-2017","organismo evaluador de la conformidad",7.0,42.0,1750.0,1.0,13.0,2.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",261.0,1071.0,903.0,"13-09-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,13.0,9.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",262.0,1071.0,921.0,"13-12-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,2.0,13.0,12.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",263.0,1071.0,930.0,"14-02-2017","organismo evaluador de la conformidad",7.0,42.0,1750.0,1.0,14.0,2.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",264.0,1071.0,1036.0,"15-09-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,15.0,9.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",265.0,1071.0,1040.0,"15-09-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,15.0,9.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",266.0,1071.0,1054.0,"15-12-2017","organismo evaluador de la conformidad",4.0,24.0,1000.0,2.0,15.0,12.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",267.0,1071.0,1106.0,"16-09-2017","organismo evaluador de la conformidad",9.0,54.0,2250.0,1.0,16.0,9.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",268.0,1071.0,1110.0,"16-09-2021","organismo evaluador de la conformidad",8.0,48.0,2000.0,1.0,16.0,9.0,2021.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",269.0,1071.0,1391.0,"20-09-2017","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,20.0,9.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",270.0,1071.0,1409.0,"20-12-2016","organismo evaluador de la conformidad",8.0,48.0,2000.0,1.0,20.0,12.0,2016.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",271.0,1071.0,1554.0,"22-12-2016","organismo evaluador de la conformidad",9.0,54.0,2250.0,1.0,22.0,12.0,2016.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",272.0,1071.0,1607.0,"23-09-2017","organismo evaluador de la conformidad",6.0,36.0,1500.0,1.0,23.0,9.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",273.0,1071.0,1629.0,"24-01-2017","organismo evaluador de la conformidad",4.0,24.0,1000.0,1.0,24.0,1.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",274.0,1071.0,1698.0,"25-01-2017","organismo evaluador de la conformidad",4.0,24.0,1000.0,1.0,25.0,1.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",275.0,1071.0,1705.0,"25-02-2017","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,25.0,2.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",276.0,1071.0,1767.0,"26-01-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,26.0,1.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",277.0,1071.0,1821.0,"26-10-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,26.0,10.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",278.0,1071.0,1957.0,"28-09-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,2.0,28.0,9.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",279.0,1071.0,1967.0,"28-10-2021","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,28.0,10.0,2021.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",280.0,1071.0,1975.0,"28-12-2016","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,28.0,12.0,2016.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",281.0,1071.0,2035.0,"29-11-2017","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,29.0,11.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",282.0,1071.0,2046.0,"30-01-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,30.0,1.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",283.0,1071.0,2097.0,"30-11-2017","organismo evaluador de la conformidad",4.0,24.0,1000.0,2.0,30.0,11.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",284.0,1071.0,2107.0,"31-01-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,31.0,1.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","2/9/2021","MISSING","MISSING",2482.0,1326.0,740.0,"11-06-2019","organismo evaluador de la conformidad",7.0,42.0,1750.0,1.0,11.0,6.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","2/9/2021","MISSING","MISSING",2483.0,1326.0,1312.0,"19-08-2019","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,19.0,8.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","2/9/2021","MISSING","MISSING",2488.0,1326.0,2011.0,"29-07-2019","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,29.0,7.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","2/9/2021","MISSING","MISSING",2486.0,1326.0,1888.0,"27-09-2019","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,27.0,9.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","2/9/2021","MISSING","MISSING",2489.0,1326.0,2088.0,"30-09-2019","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,30.0,9.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","2/9/2021","MISSING","MISSING",2484.0,1326.0,1429.0,"21-03-2019","organismo evaluador de la conformidad",10.0,60.0,2500.0,1.0,21.0,3.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","2/9/2021","MISSING","MISSING",2481.0,1326.0,377.0,"06-03-2019","organismo evaluador de la conformidad",8.0,48.0,2000.0,1.0,6.0,3.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","2/9/2021","MISSING","MISSING",2480.0,1326.0,75.0,"02-01-2019","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,2.0,1.0,2019.0,0.0,0.03726585106779755
"MISSING","habilitado","2/9/2021","MISSING","MISSING",2485.0,1326.0,1539.0,"22-09-2019","organismo evaluador de la conformidad",9.0,54.0,2250.0,1.0,22.0,9.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","2/9/2021","MISSING","MISSING",2487.0,1326.0,1946.0,"28-07-2019","organismo evaluador de la conformidad",11.0,66.0,2750.0,1.0,28.0,7.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1739.0,1193.0,800.0,"12-03-2021","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,12.0,3.0,2021.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",1765.0,1193.0,1278.0,"19-02-2019","organismo evaluador de la conformidad",6.0,36.0,1500.0,3.0,19.0,2.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1782.0,1193.0,1828.0,"26-11-2019","organismo evaluador de la conformidad",8.0,48.0,2000.0,1.0,26.0,11.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1796.0,1193.0,2131.0,"31-08-2017","organismo evaluador de la conformidad",9.0,54.0,2250.0,1.0,31.0,8.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1716.0,1193.0,12.0,"01-02-2017","organismo evaluador de la conformidad",11.0,66.0,2750.0,3.0,1.0,2.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1718.0,1193.0,149.0,"03-02-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,3.0,3.0,2.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1751.0,1193.0,1054.0,"15-12-2017","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,15.0,12.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1770.0,1193.0,1409.0,"20-12-2016","organismo evaluador de la conformidad",140.0,840.0,35000.0,5.0,20.0,12.0,2016.0,0.0,0.6194690265486726
"MISSING","habilitado","MISSING","MISSING","MISSING",1775.0,1193.0,1554.0,"22-12-2016","organismo evaluador de la conformidad",52.0,312.0,13000.0,2.0,22.0,12.0,2016.0,0.0,0.9268313621990469
"MISSING","habilitado","MISSING","MISSING","MISSING",1788.0,1193.0,1975.0,"28-12-2016","organismo evaluador de la conformidad",7.0,42.0,1750.0,1.0,28.0,12.0,2016.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1793.0,1193.0,2046.0,"30-01-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,30.0,1.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",1795.0,1193.0,2107.0,"31-01-2017","organismo evaluador de la conformidad",7.0,42.0,1750.0,3.0,31.0,1.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1774.0,1193.0,1480.0,"21-12-2016","organismo evaluador de la conformidad",155.0,930.0,38750.0,3.0,21.0,12.0,2016.0,0.0,0.9268313621990469
"MISSING","habilitado","MISSING","MISSING","MISSING",1783.0,1193.0,1838.0,"27-01-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,27.0,1.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",1734.0,1193.0,564.0,"08-12-2016","organismo evaluador de la conformidad",12.0,72.0,3000.0,2.0,8.0,12.0,2016.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1745.0,1193.0,936.0,"14-03-2017","organismo evaluador de la conformidad",4.0,24.0,1000.0,2.0,14.0,3.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1767.0,1193.0,1335.0,"19-12-2016","organismo evaluador de la conformidad",30.0,180.0,7500.0,1.0,19.0,12.0,2016.0,0.0,0.9268313621990469
"MISSING","habilitado","MISSING","MISSING","MISSING",1724.0,1193.0,310.0,"05-04-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,2.0,5.0,4.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1748.0,1193.0,974.0,"14-10-2019","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,14.0,10.0,2019.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",1781.0,1193.0,1817.0,"26-09-2019","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,26.0,9.0,2019.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1754.0,1193.0,1119.0,"16-11-2018","organismo evaluador de la conformidad",3.0,18.0,750.0,2.0,16.0,11.0,2018.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1721.0,1193.0,235.0,"04-04-2017","organismo evaluador de la conformidad",12.0,72.0,3000.0,2.0,4.0,4.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1723.0,1193.0,247.0,"04-06-2018","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,4.0,6.0,2018.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1763.0,1193.0,1264.0,"18-12-2017","organismo evaluador de la conformidad",16.0,96.0,4000.0,2.0,18.0,12.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1777.0,1193.0,1572.0,"23-03-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,3.0,23.0,3.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1789.0,1193.0,1984.0,"29-01-2020","organismo evaluador de la conformidad",4.0,24.0,1000.0,1.0,29.0,1.0,2020.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1791.0,1193.0,2034.0,"29-11-2016","organismo evaluador de la conformidad",4.0,24.0,1000.0,2.0,29.0,11.0,2016.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1792.0,1193.0,2040.0,"29-12-2016","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,29.0,12.0,2016.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1794.0,1193.0,2052.0,"30-03-2017","organismo evaluador de la conformidad",9.0,54.0,2250.0,1.0,30.0,3.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1717.0,1193.0,112.0,"02-08-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,2.0,8.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1719.0,1193.0,163.0,"03-04-2017","organismo evaluador de la conformidad",9.0,54.0,2250.0,1.0,3.0,4.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1720.0,1193.0,231.0,"04-03-2020","organismo evaluador de la conformidad",15.0,90.0,3750.0,3.0,4.0,3.0,2020.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1727.0,1193.0,440.0,"07-02-2020","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,7.0,2.0,2020.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1730.0,1193.0,495.0,"07-12-2016","organismo evaluador de la conformidad",20.0,120.0,5000.0,3.0,7.0,12.0,2016.0,0.0,0.9268313621990469
"MISSING","habilitado","MISSING","MISSING","MISSING",1749.0,1193.0,1001.0,"15-03-2017","organismo evaluador de la conformidad",17.0,102.0,4250.0,4.0,15.0,3.0,2017.0,0.0,0.6194690265486726
"MISSING","habilitado","MISSING","MISSING","MISSING",1776.0,1193.0,1560.0,"23-01-2017","organismo evaluador de la conformidad",2.0,12.0,500.0,2.0,23.0,1.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1726.0,1193.0,437.0,"07-02-2017","organismo evaluador de la conformidad",2.0,12.0,500.0,2.0,7.0,2.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1729.0,1193.0,485.0,"07-10-2019","organismo evaluador de la conformidad",7.0,42.0,1750.0,2.0,7.0,10.0,2019.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1731.0,1193.0,527.0,"08-06-2017","organismo evaluador de la conformidad",2.0,12.0,500.0,2.0,8.0,6.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1741.0,1193.0,845.0,"12-11-2018","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,12.0,11.0,2018.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1785.0,1193.0,1898.0,"27-11-2016","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,27.0,11.0,2016.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1722.0,1193.0,240.0,"04-05-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,4.0,5.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",1769.0,1193.0,1350.0,"20-02-2020","organismo evaluador de la conformidad",6.0,36.0,1500.0,1.0,20.0,2.0,2020.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1780.0,1193.0,1776.0,"26-02-2020","organismo evaluador de la conformidad",15.0,90.0,3750.0,1.0,26.0,2.0,2020.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1786.0,1193.0,1904.0,"27-12-2016","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,27.0,12.0,2016.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",1766.0,1193.0,1292.0,"19-05-2017","organismo evaluador de la conformidad",4.0,24.0,1000.0,2.0,19.0,5.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1784.0,1193.0,1873.0,"27-07-2017","organismo evaluador de la conformidad",2.0,12.0,500.0,1.0,27.0,7.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1742.0,1193.0,898.0,"13-08-2019","organismo evaluador de la conformidad",24.0,144.0,6000.0,1.0,13.0,8.0,2019.0,0.0,0.9268313621990469
"MISSING","habilitado","MISSING","MISSING","MISSING",1735.0,1193.0,622.0,"09-10-2018","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,9.0,10.0,2018.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",1743.0,1193.0,920.0,"13-12-2016","organismo evaluador de la conformidad",7.0,42.0,1750.0,2.0,13.0,12.0,2016.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1768.0,1193.0,1336.0,"19-12-2017","organismo evaluador de la conformidad",4.0,24.0,1000.0,1.0,19.0,12.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1728.0,1193.0,470.0,"07-08-2017","organismo evaluador de la conformidad",5.0,30.0,1250.0,3.0,7.0,8.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1732.0,1193.0,545.0,"08-09-2017","organismo evaluador de la conformidad",2.0,12.0,500.0,2.0,8.0,9.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1771.0,1193.0,1449.0,"21-07-2017","organismo evaluador de la conformidad",7.0,42.0,1750.0,2.0,21.0,7.0,2017.0,0.0,0.33572347793004437
"MISSING","habilitado","MISSING","MISSING","MISSING",1787.0,1193.0,1962.0,"28-10-2016","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,28.0,10.0,2016.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1755.0,1193.0,1129.0,"17-01-2017","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,17.0,1.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1750.0,1193.0,1053.0,"15-12-2016","organismo evaluador de la conformidad",26.0,156.0,6500.0,2.0,15.0,12.0,2016.0,0.0,0.9268313621990469
"MISSING","habilitado","MISSING","MISSING","MISSING",1764.0,1193.0,1270.0,"19-01-2017","organismo evaluador de la conformidad",3.0,18.0,750.0,1.0,19.0,1.0,2017.0,0.0,0.11488901095686185
"MISSING","habilitado","MISSING","MISSING","MISSING",1778.0,1193.0,1619.0,"23-11-2017","organismo evaluador de la conformidad",1.0,6.0,250.0,1.0,23.0,11.0,2017.0,0.0,0.03726585106779755
"MISSING","habilitado","MISSING","MISSING","MISSING",1744.0,1193.0,933.0,"14-02-2020","organismo evaluador de la conformidad",5.0,30.0,1250.0,1.0,14.0,2.0,2020.0,0.0,0.11488901095686185
