"especialidad_sector","modalidad","razon_social","fecha_resolucion","canton","provincia","id_fact_oc","id_razon_social","id_curso_perfil","id_fecha","%_asistencia","costo","tipo","area_familia","curso_perfil","estado","tipo_razon_social","num_cap_cer","total_cursos","volumen_capacitados","total_horas","carga_horaria","anio","total_ganancias","prediction(total_ganancias)"
"MISSING","online","MISSING","MISSING","quito","pichincha",103.0,212.0,4253.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",17.0,17.0,247.0,272.0,16.0,2019.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","MISSING","quito","pichincha",104.0,212.0,4248.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",24.0,17.0,247.0,384.0,16.0,2019.0,0.0,3886.186666666666
"MISSING","online","MISSING","MISSING","quito","pichincha",105.0,212.0,4249.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",24.0,17.0,247.0,384.0,16.0,2019.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","MISSING","quito","pichincha",106.0,212.0,4245.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",29.0,17.0,247.0,232.0,8.0,2019.0,0.0,1094.4599999696
"MISSING","online","MISSING","MISSING","quito","pichincha",107.0,212.0,4247.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",29.0,17.0,247.0,232.0,8.0,2019.0,0.0,1094.4599999696
"MISSING","presencial","MISSING","MISSING","quito","pichincha",108.0,212.0,4254.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",43.0,17.0,247.0,344.0,8.0,2019.0,0.0,3886.186666666666
"MISSING","online","MISSING","MISSING","quito","pichincha",109.0,212.0,4255.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",43.0,17.0,247.0,344.0,8.0,2019.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","MISSING","quito","pichincha",110.0,212.0,4256.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",31.0,17.0,247.0,248.0,8.0,2019.0,0.0,2930.4
"MISSING","online","MISSING","MISSING","quito","pichincha",111.0,212.0,4266.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",31.0,17.0,247.0,248.0,8.0,2019.0,0.0,2930.4
"MISSING","presencial","MISSING","MISSING","quito","pichincha",112.0,212.0,4259.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",2.0,17.0,247.0,32.0,16.0,2019.0,0.0,212.81000000000003
"MISSING","online","MISSING","MISSING","quito","pichincha",113.0,212.0,4260.0,4.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",2.0,17.0,247.0,32.0,16.0,2019.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",114.0,220.0,2094.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",22.0,9.0,245.0,880.0,40.0,2021.0,0.0,7196.09
"MISSING","online","MISSING","MISSING","MISSING","MISSING",115.0,220.0,2095.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",22.0,9.0,245.0,880.0,40.0,2021.0,0.0,7196.09
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",116.0,220.0,2092.0,6.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",114.0,9.0,245.0,4560.0,40.0,2021.0,0.0,87338.40000000001
"MISSING","online","MISSING","MISSING","MISSING","MISSING",117.0,220.0,2093.0,6.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",114.0,9.0,245.0,4560.0,40.0,2021.0,0.0,87338.40000000001
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",118.0,220.0,2094.0,3.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",16.0,4.0,60.0,640.0,40.0,2018.0,0.0,5008.99
"MISSING","online","MISSING","MISSING","MISSING","MISSING",119.0,220.0,2095.0,3.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",16.0,4.0,60.0,640.0,40.0,2018.0,0.0,5008.99
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",120.0,220.0,2092.0,4.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",51.0,2.0,127.0,2040.0,40.0,2019.0,0.0,19648.734104166666
"MISSING","online","MISSING","MISSING","MISSING","MISSING",121.0,220.0,2093.0,4.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",51.0,2.0,127.0,2040.0,40.0,2019.0,0.0,19648.734104166666
"MISSING","presencial","MISSING","MISSING","quito","pichincha",122.0,235.0,2266.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",1.0,1.0,1.0,40.0,40.0,2021.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",123.0,235.0,2266.0,4.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",52.0,2.0,54.0,2080.0,40.0,2019.0,0.0,29860.0
"MISSING","presencial","MISSING","MISSING","quito","pichincha",124.0,235.0,2267.0,4.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",2.0,2.0,54.0,80.0,40.0,2019.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","quito","pichincha",125.0,235.0,2266.0,5.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",3.0,1.0,3.0,120.0,40.0,2020.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","quito","pichincha",126.0,235.0,2266.0,7.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",59.0,3.0,75.0,2360.0,40.0,2022.0,0.0,29860.0
"MISSING","presencial","MISSING","MISSING","quito","pichincha",127.0,235.0,2267.0,7.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",10.0,3.0,75.0,400.0,40.0,2022.0,0.0,5325.64
"programas de escritorio","presencial","MISSING","MISSING","quito","pichincha",128.0,235.0,2268.0,7.0,0.0,590.0,"curso","tecnologías de la información y comunicación","excel básico, intermedio y avanzado","calificado","operador de capacitación",6.0,3.0,75.0,240.0,40.0,2022.0,3540.0,2930.4
"MISSING","presencial","MISSING","MISSING","quito","pichincha",129.0,243.0,751.0,6.0,0.0,0.0,"curso","servicios socioculturales y a la comunidad",,"calificado","operador de capacitación",5.0,1.0,5.0,200.0,40.0,2021.0,0.0,1094.4599999696
"MISSING","presencial","MISSING","MISSING","quito","pichincha",130.0,246.0,2536.0,6.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",213.0,13.0,1219.0,51120.0,240.0,2021.0,0.0,85929.324998295
"MISSING","presencial","MISSING","MISSING","quito","pichincha",131.0,246.0,2537.0,6.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",13.0,13.0,1219.0,3120.0,240.0,2021.0,0.0,18265.424000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",132.0,246.0,2535.0,6.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",33.0,13.0,1219.0,6600.0,200.0,2021.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","MISSING","quito","pichincha",133.0,246.0,2540.0,6.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",32.0,13.0,1219.0,7680.0,240.0,2021.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","MISSING","quito","pichincha",134.0,246.0,2539.0,6.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",44.0,13.0,1219.0,10560.0,240.0,2021.0,0.0,85929.324998295
"MISSING","semipresencial","MISSING","MISSING","guayaquil","guayas",135.0,257.0,3430.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",723.0,3.0,1307.0,108450.0,150.0,2021.0,0.0,85929.324998295
"MISSING","semipresencial","MISSING","MISSING","guayaquil","guayas",136.0,257.0,3431.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",547.0,3.0,1307.0,82050.0,150.0,2021.0,0.0,85929.324998295
"MISSING","semipresencial","MISSING","MISSING","guayaquil","guayas",137.0,257.0,3432.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",37.0,3.0,1307.0,5550.0,150.0,2021.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","MISSING","quito","pichincha",138.0,263.0,4171.0,6.0,0.0,0.0,"curso","artes y artesanía",,"calificado","operador de capacitación",4.0,3.0,24.0,160.0,40.0,2021.0,0.0,2098.6285714285714
"MISSING","MISSING","MISSING","MISSING","quito","pichincha",139.0,263.0,4947.0,6.0,0.0,0.0,"perfil","otras actividades de servicios",,"calificado","operador de capacitación",16.0,3.0,24.0,0.0,0.0,2021.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",140.0,263.0,4171.0,3.0,0.0,0.0,"curso","artes y artesanía",,"calificado","operador de capacitación",5.0,4.0,63.0,200.0,40.0,2018.0,0.0,1094.4599999696
"MISSING","MISSING","MISSING","MISSING","quito","pichincha",141.0,263.0,4947.0,3.0,0.0,0.0,"perfil","otras actividades de servicios",,"calificado","operador de capacitación",40.0,4.0,63.0,0.0,0.0,2018.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","30-12-2021","MISSING","MISSING",142.0,303.0,4749.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",1.0,15.0,1119.0,48.0,48.0,2021.0,0.0,212.81000000000003
"MISSING","online","MISSING","30-12-2021","MISSING","MISSING",143.0,303.0,4750.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",1.0,15.0,1119.0,48.0,48.0,2021.0,0.0,212.81000000000003
"MISSING","online","MISSING","30-12-2021","MISSING","MISSING",144.0,303.0,4742.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",9.0,15.0,1119.0,360.0,40.0,2021.0,0.0,1011.25
"MISSING","online","MISSING","30-12-2021","MISSING","MISSING",145.0,303.0,4745.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",16.0,15.0,1119.0,192.0,12.0,2021.0,0.0,1094.4599999696
"MISSING","online","MISSING","30-12-2021","MISSING","MISSING",146.0,303.0,4744.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",292.0,15.0,1119.0,3504.0,12.0,2021.0,0.0,34688.11
"MISSING","presencial","MISSING","30-12-2021","MISSING","MISSING",147.0,303.0,4739.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",202.0,15.0,1119.0,1616.0,8.0,2021.0,0.0,19648.734104166666
"MISSING","online","MISSING","30-12-2021","MISSING","MISSING",148.0,303.0,4748.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",202.0,15.0,1119.0,1616.0,8.0,2021.0,0.0,19648.734104166666
"MISSING","presencial","MISSING","30-12-2021","MISSING","MISSING",149.0,303.0,4728.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",3.0,15.0,1119.0,180.0,60.0,2021.0,0.0,2098.6285714285714
"MISSING","online","MISSING","30-12-2021","MISSING","MISSING",150.0,303.0,4741.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",11.0,15.0,1119.0,440.0,40.0,2021.0,0.0,5325.64
"MISSING","presencial","MISSING","30-12-2021","MISSING","MISSING",151.0,303.0,4737.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",55.0,15.0,1119.0,440.0,8.0,2021.0,0.0,5325.64
"lenguaje de programación","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",152.0,333.0,625.0,6.0,0.0083333333333333,169.0,"curso","tecnologías de la información y comunicación","angular js","calificado","operador de capacitación",1.0,23.0,1218.0,40.0,40.0,2021.0,169.0,212.81000000000003
"software especializado","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",153.0,333.0,614.0,6.0,0.2333333333333333,590.0,"curso","tecnologías de la información y comunicación","autocad civil 3d","calificado","operador de capacitación",28.0,23.0,1218.0,1120.0,40.0,2021.0,16520.0,18265.424000000003
"redes","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",154.0,333.0,620.0,6.0,0.1666666666666666,386.8,"curso","tecnologías de la información y comunicación","diseño cableado estructurado y redes ip","calificado","operador de capacitación",20.0,23.0,1218.0,800.0,40.0,2021.0,7736.0,7196.09
"software especializado","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",155.0,333.0,612.0,6.0,1.1833333333333331,180.0,"curso","tecnologías de la información y comunicación","diseño con normativa de sistemas contra incendio","calificado","operador de capacitación",142.0,23.0,1218.0,5680.0,40.0,2021.0,25560.0,34688.11
"redes","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",156.0,333.0,622.0,6.0,1.8833333333333333,386.8,"curso","tecnologías de la información y comunicación","diseño de redes de fibra óptica","calificado","operador de capacitación",226.0,23.0,1218.0,9040.0,40.0,2021.0,87416.8,85929.324998295
"software especializado","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",157.0,333.0,617.0,6.0,1.4583333333333333,133.2,"curso","tecnologías de la información y comunicación","diseño de redes eléctricas de distribución en arcgis","calificado","operador de capacitación",175.0,23.0,1218.0,7000.0,40.0,2021.0,23310.0,34688.11
"software especializado","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",158.0,333.0,657.0,6.0,0.1333333333333333,386.8,"curso","tecnologías de la información y comunicación","diseño y análisis de estructuras metálicas","calificado","operador de capacitación",16.0,23.0,1218.0,640.0,40.0,2021.0,6188.8,5008.99
"software especializado","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",159.0,333.0,666.0,6.0,0.0583333333333333,386.8,"curso","tecnologías de la información y comunicación","diseño y presupuesto de proyectos eléctricos aéreos y subterráneos","calificado","operador de capacitación",7.0,23.0,1218.0,280.0,40.0,2021.0,2707.6,3026.957142857143
"MISSING","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",160.0,333.0,637.0,6.0,0.125,0.0,"curso","electricidad y electrónica",,"calificado","operador de capacitación",15.0,23.0,1218.0,600.0,40.0,2021.0,0.0,2803.5
"MISSING","online","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",161.0,333.0,646.0,6.0,0.8166666666666665,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",98.0,23.0,1218.0,14700.0,150.0,2021.0,0.0,85929.324998295
"MISSING","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",162.0,333.0,630.0,6.0,0.7916666666666667,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",95.0,23.0,1218.0,3800.0,40.0,2021.0,0.0,37297.46666666667
"MISSING","online","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",163.0,333.0,649.0,6.0,0.7916666666666667,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",95.0,23.0,1218.0,7600.0,80.0,2021.0,0.0,37297.46666666667
"software especializado","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",164.0,333.0,619.0,6.0,0.9583333333333331,724.8000000000001,"curso","tecnologías de la información y comunicación","fotogametría y modelado 3d con drones y rtk","calificado","operador de capacitación",115.0,23.0,1218.0,4600.0,40.0,2021.0,83352.00000000001,87338.40000000001
"software especializado","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",165.0,333.0,652.0,6.0,1.05,724.8000000000001,"curso","tecnologías de la información y comunicación","fotogrametría y modelado 3d con dron y rtk","calificado","operador de capacitación",126.0,23.0,1218.0,5040.0,40.0,2021.0,91324.8,87338.40000000001
"MISSING","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",166.0,333.0,632.0,6.0,0.0916666666666666,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",11.0,23.0,1218.0,440.0,40.0,2021.0,0.0,5325.64
"lenguaje de programación","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",167.0,333.0,628.0,6.0,0.0083333333333333,386.8,"curso","tecnologías de la información y comunicación","java con spring framework mvc","calificado","operador de capacitación",1.0,23.0,1218.0,40.0,40.0,2021.0,386.8,212.81000000000003
"software especializado","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",168.0,333.0,618.0,6.0,0.0083333333333333,386.8,"curso","tecnologías de la información y comunicación","levantamiento topográfico con rtk y gps de precisión","calificado","operador de capacitación",1.0,23.0,1218.0,40.0,40.0,2021.0,386.8,212.81000000000003
"MISSING","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",169.0,333.0,635.0,6.0,0.0083333333333333,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",1.0,23.0,1218.0,120.0,120.0,2021.0,0.0,615.6961538375385
"MISSING","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",170.0,333.0,636.0,6.0,0.0333333333333333,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",4.0,23.0,1218.0,480.0,120.0,2021.0,0.0,5325.64
"lenguaje de programación","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",171.0,333.0,624.0,6.0,0.1583333333333333,386.8,"curso","tecnologías de la información y comunicación","programación en arduino aplicado a la robótica","calificado","operador de capacitación",19.0,23.0,1218.0,760.0,40.0,2021.0,7349.2,7196.09
"lenguaje de programación","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",172.0,333.0,626.0,6.0,0.0416666666666666,160.0,"curso","tecnologías de la información y comunicación","programación en raspberry pi con mysql e iot","calificado","operador de capacitación",5.0,23.0,1218.0,200.0,40.0,2021.0,800.0,1094.4599999696
"redes","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",173.0,333.0,621.0,6.0,0.125,133.2,"curso","tecnologías de la información y comunicación","seguridad electrónica cctv e ip","calificado","operador de capacitación",15.0,23.0,1218.0,600.0,40.0,2021.0,1998.0,2803.5
"software especializado","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",174.0,333.0,615.0,6.0,0.5916666666666667,386.8,"curso","tecnologías de la información y comunicación","topografía digital civil 3d y estación total","calificado","operador de capacitación",71.0,23.0,1218.0,2840.0,40.0,2021.0,27462.8,18265.424000000003
"lenguaje de programación","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",175.0,333.0,627.0,6.0,0.2166666666666666,266.8,"curso","tecnologías de la información y comunicación","visión artificial con raspberry pi","calificado","operador de capacitación",26.0,23.0,1218.0,1040.0,40.0,2021.0,6936.8,7196.09
"redes","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",176.0,333.0,622.0,4.0,0.1,386.8,"curso","tecnologías de la información y comunicación","diseño de redes de fibra óptica","calificado","operador de capacitación",12.0,14.0,127.0,480.0,40.0,2019.0,4641.6,5325.64
"MISSING","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",177.0,333.0,632.0,4.0,0.0333333333333333,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",4.0,14.0,127.0,160.0,40.0,2019.0,0.0,2098.6285714285714
"lenguaje de programación","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",178.0,333.0,624.0,4.0,0.025,386.8,"curso","tecnologías de la información y comunicación","programación en arduino aplicado a la robótica","calificado","operador de capacitación",3.0,14.0,127.0,120.0,40.0,2019.0,1160.4,615.6961538375385
"lenguaje de programación","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",179.0,333.0,626.0,4.0,0.025,160.0,"curso","tecnologías de la información y comunicación","programación en raspberry pi con mysql e iot","calificado","operador de capacitación",3.0,14.0,127.0,120.0,40.0,2019.0,480.0,615.6961538375385
"redes","presencial","capacitacion profesional geniusec cia.ltda.","24-08-2021","quito","pichincha",180.0,333.0,621.0,4.0,0.025,133.2,"curso","tecnologías de la información y comunicación","seguridad electrónica cctv e ip","calificado","operador de capacitación",3.0,14.0,127.0,120.0,40.0,2019.0,399.6,615.6961538375385
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",181.0,337.0,3427.0,6.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",12.0,3.0,14.0,1728.0,144.0,2021.0,0.0,14561.5
"MISSING","online","MISSING","MISSING","guayaquil","guayas",182.0,337.0,3428.0,6.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",12.0,3.0,14.0,1728.0,144.0,2021.0,0.0,7149.0
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",183.0,337.0,3427.0,4.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",14.0,3.0,21.0,2016.0,144.0,2019.0,0.0,14561.5
"MISSING","online","MISSING","MISSING","guayaquil","guayas",184.0,337.0,3428.0,4.0,0.0,0.0,"curso","alimentación gastronomía y turismo",,"calificado","operador de capacitación",14.0,3.0,21.0,2016.0,144.0,2019.0,0.0,7149.0
